emailAdress,customerId,depotId,outletId,region_id,option_id,sku_NCFTGCBS01,sku_NKFABCKS01,sku_NPCTGOCL01,sku_TGEC02,sku_TGEB02,sku_NPCTGCBS01,sku_NKFHEIKS02,sku_NKFHEIKL01,sku_NPCHEICS01
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ5DDZE7E830S8Y2FH92X,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ5JJR0PZFG4YWT5111XV,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ5RQ6EMN5GXZ9EB8AYC3,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ63K9AJEYE7EDQTPRYG3,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ6GYPFXHQ3RBPG1C2BAK,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ6YK3M3AR8J385FZVY37,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ73V71NQXRNM506HT8VR,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PJ7GKC3CZ2KADX1TJDCCX,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMM0ZAENM54SJ1GPMNGCF,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMM7H4P3PZ93YSHGV4GD0,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMMCEZJ911ZV0YHCGJ6VR,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMQHVDF460Y50RJ3Z68Z8,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMQQVG0ATB34VETT9GWCT,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMR2PXT3YB76M4E6CBFTB,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMRFTZJ215DQRK2JQHQ8G,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMW2QRDJARFYAP1RVE045,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMWEA20AA4793KS1RZ6WG,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMWMRGA1BTR3KQH5XF618,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMWYKMJSQJKM0KZXJDPDN,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMX4BAXBEB5CP751F4H1S,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMXBZ9227QDSH4MRQ1GGB,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMXH0Z4TKD7V2EBN6HW71,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMXR0752EDE40VBCWK0GC,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMXXWYBXB4X1DW8CF4RNR,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PMY50FY7AX2BRMCKQWVWP,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PN39PYRE9WQZTC97PN8M9,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PN3MGQ8TTWB34M1WRKAN6,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PN3ZQDBQF3G7PG8GCMN3N,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PN51PTX01G54DMXQCW77K,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PNFGH4EE2D0XB9MRECZNW,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PNFNK0KECWZDPTNJEB6PC,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PNGEESHXJ9N3TBRVHRN2D,,,,,,,,,,,
generic.outlet.contact1@hnk-oms.com,cus_01HQSXB1GYPQA43AP9SY3YRRJH,depot_01HES9APM60R2D27MW39GHT6YC,outlet_01HF3PNHGMHRCXT9146H9PDKYB,,,,,,,,,,,
