metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata,,,,,
http_req_failed,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067597,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067597,299.455,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_rate,1740067597,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_counter,1740067597,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
http_reqs,1740067597,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067597,302.87,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067597,0.005,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067597,0.012,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067597,302.782,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067597,0.076,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067597,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067597,302.87,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_rate,1740067597,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_counter,1740067597,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
http_reqs,1740067597,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067597,291.97,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067597,0.007,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067597,0.026,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067597,291.809,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067597,0.135,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067597,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067597,291.97,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_rate,1740067597,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_counter,1740067597,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,1434.365125,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,764.968667,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,771.980708,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,778.582083,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,814.534083,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
http_reqs,1740067597,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067597,273.387,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067597,0.006,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067597,0.022,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067597,273.259,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067597,0.106,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067597,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067597,273.387,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_rate,1740067597,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_counter,1740067597,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,809.657667,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
http_reqs,1740067597,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067597,275.331,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067597,0.009,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067597,0.04,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067597,275.165,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067597,0.126,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067597,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067597,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067597,275.331,,,,,,,,,contacts,,,,,,vu=2,,,,,,
shared_iterations_rate,1740067597,1,,,,,,,,,contacts,,,,,,vu=2,,,,,,
shared_iterations_counter,1740067597,1,,,,,,,,,contacts,,,,,,vu=2,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,794.794042,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,799.918291,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,803.403042,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067597,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067597,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067597,792.886667,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067597,1,,,,,,,,,contacts,,,,,,,,,,,,
vus,1740067598,10,,,,,,,,,,,,,,,,,,,,,
vus_max,1740067598,10,,,,,,,,,,,,,,,,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,271.606,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.01,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.039,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,271.497,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.07,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,271.606,,,,,,,,,contacts,,,,,,vu=1,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=1,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=1,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,277.846,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.01,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.034,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,277.735,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.077,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,277.846,,,,,,,,,contacts,,,,,,vu=4,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=4,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=4,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,279.137,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.016,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.048,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,278.97,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.119,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,279.137,,,,,,,,,contacts,,,,,,vu=9,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=9,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=9,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,278.39,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.007,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.02,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,278.303,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.067,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,278.39,,,,,,,,,contacts,,,,,,vu=8,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=8,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=8,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,285.991,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.008,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.033,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,285.828,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.13,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,285.991,,,,,,,,,contacts,,,,,,vu=6,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=6,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=6,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,290.031,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.004,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.02,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,289.938,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.073,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,287.553,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.005,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.034,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,287.474,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.045,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,290.031,,,,,,,,,contacts,,,,,,vu=5,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_trend,1740067598,287.553,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
http_reqs,1740067598,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067598,293.072,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067598,0.009,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067598,0.046,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067598,292.976,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067598,0.05,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067598,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067598,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067598,293.072,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_rate,1740067598,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_counter,1740067598,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
data_sent,1740067598,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067598,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067598,774.842333,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067598,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067598,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067598,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067598,775.9005,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067598,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067598,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067598,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067598,772.99375,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067598,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067598,110,,,,,,,,,contacts,,,,,,,,,,,,
